	expr	job_title	location_company	name_company	salary	time	url	url_company
23	5年以上 学历不限	云业务经理 	深圳,上海,北京	某知名公司	36-60万	昨天	https://m.liepin.com/a/14700331.shtml	
24	1年以上 本科或以上	机械结构工程师 	深圳-南山区	木卫智能科技（深圳）有限公司	10-19万	昨天	https://m.liepin.com/job/1913924284.shtml	https://m.liepin.com/company/9545475/
25	7年以上 本科或以上	大数据总监 	深圳-南山区	国内某知名科技公司	56-98万	昨天	https://m.liepin.com/a/14649221.shtml	
26	4年以上 本科或以上	camera系统工程师 	深圳-南山区	知名游戏手机公司	21-42万	昨天	https://m.liepin.com/a/14751483.shtml	
27	4年以上 本科或以上	camera系统工程师 	深圳-南山区	知名游戏手机公司	21-42万	昨天	https://m.liepin.com/a/14751597.shtml	
28	3年以上 本科或以上	无人机质量工程师 	深圳-福田区	中天泽智能装备有限公司	面议	昨天	https://m.liepin.com/job/1916473545.shtml	https://m.liepin.com/company/9775873/
29	5年以上 硕士或以上	大数据科学家 	上海-浦东新区,深圳-南山区	某500强知名公司	36-66万	昨天	https://m.liepin.com/a/14540433.shtml	
30	5年以上 大专或以上	（智能投影）高级质量工程师 	深圳	深圳市橙子数字科技有限公司	16-26万	昨天	https://m.liepin.com/job/1917805509.shtml	https://m.liepin.com/company/9859631/
31	5年以上 本科或以上	（智能投影仪）质量工程师 	深圳	深圳市橙子数字科技有限公司	16-26万	昨天	https://m.liepin.com/job/1917670895.shtml	https://m.liepin.com/company/9859631/
32	3年以上 本科或以上	VOIP 	深圳	深圳市云歌人工智能技术有限公司	22-42万	昨天	https://m.liepin.com/job/1918827887.shtml	https://m.liepin.com/company/9722761/
33	3年以上 本科或以上	资深品牌设计师 	深圳	深圳市云歌人工智能技术有限公司	15-27万	昨天	https://m.liepin.com/job/1919286337.shtml	https://m.liepin.com/company/9722761/
34	5年以上 本科或以上	大客户销售经理 	深圳-龙岗区	广东得胜电子有限公司	15-23万	昨天	https://m.liepin.com/job/1919407877.shtml	https://m.liepin.com/company/7913018/
35	5年以上 本科或以上	资深嵌入式软件工程师 	深圳	某国际化互联网上市公司	32-48万	昨天	https://m.liepin.com/a/14775005.shtml	
36	5年以上 本科或以上	结构工程师 	深圳	杉川机器人	14-19万	昨天	https://m.liepin.com/job/197833373.shtml	https://m.liepin.com/company/8889473/
37	5年以上 本科或以上	销售经理（智能厨房） 	深圳	富士康科技集团CNSBG	面议	昨天	https://m.liepin.com/job/199861969.shtml	https://m.liepin.com/company/8601793/
38	6年以上 大专或以上	AI技术总监 	深圳	深圳知名互联网公司	56-84万	昨天	https://m.liepin.com/a/14773275.shtml	
39	3年以上 大专或以上	算法技术经理 	深圳	深圳知名互联网公司	42-70万	昨天	https://m.liepin.com/a/14773085.shtml	
40	3年以上 本科或以上	前端开发工程师 	深圳	广州国音智能科技有限公司	18-36万	昨天	https://m.liepin.com/job/1918383471.shtml	https://m.liepin.com/company/8948746/
41	3年以上 本科或以上	前端开发工程师 	深圳-南山区	竹间智能	面议	昨天	https://m.liepin.com/job/1913790858.shtml	https://m.liepin.com/company/8608119/
42	3年以上 本科或以上	android工程师 	深圳	深圳警翼智能科技股份有限公司	18-23万	昨天	https://m.liepin.com/job/1919374319.shtml	https://m.liepin.com/company/8497137/
43	3年以上 本科或以上	硬件测试工程师 	深圳	360	18-24万	昨天	https://m.liepin.com/job/1919836017.shtml	https://m.liepin.com/company/6429309/
44	5年以上 大专或以上	嵌入式软件工程师 	深圳-南山区	深圳市凯之成智能装备有限公司	14-22万	昨天	https://m.liepin.com/job/1919760403.shtml	https://m.liepin.com/company/8928625/
45	1年以上 大专或以上	助理机械工程师 	深圳-南山区	深圳市凯之成智能装备有限公司	7-12万	昨天	https://m.liepin.com/job/1913864483.shtml	https://m.liepin.com/company/8928625/
