	expr	job_title	location_company	name_company	salary	time	url	url_company
42	5年以上 大专或以上	电子工程师 	上海-青浦区	速珂智能	18-18万	1个月前	https://m.liepin.com/job/1918760565.shtml	https://m.liepin.com/company/8640277/
43	3年以上 本科或以上	嵌入式软件测试高级工程师/软件测试主任工程师 	上海	北京人民电器厂	18-30万	1个月前	https://m.liepin.com/job/1915075870.shtml	https://m.liepin.com/company/6540028/
44	3年以上 本科或以上	软件工程师 	上海	美资企业	19-39万	1个月前	https://m.liepin.com/a/13974801.shtml	
45	3年以上 本科或以上	新媒体运营经理 	上海	国内知名智能科技有限公司	22-30万	1个月前	https://m.liepin.com/a/13624161.shtml	
46	1年以上 硕士或以上	云数据科学家 	上海	Automotive OEM/other automotive industry	24-36万	1个月前	https://m.liepin.com/a/13915527.shtml	
47	4年以上 本科或以上	iOS高级开发工程师/架构师 	上海	智能社交app	42-70万	1个月前	https://m.liepin.com/a/13948805.shtml	
48	8年以上 本科或以上	销售 	上海	上海高通半导体有限公司	14-24万	1个月前	https://m.liepin.com/job/1918694779.shtml	https://m.liepin.com/company/9891031/
49	2年以上 大专或以上	弱电智能化 项目经理 	上海-松江区	上海亿盟电气自动化技术有限公司	10-20万	1个月前	https://m.liepin.com/job/1918692019.shtml	https://m.liepin.com/company/9911603/
50	5年以上 本科或以上	销售总监 	上海-青浦区	国内智能机器人公司	30-42万	1个月前	https://m.liepin.com/a/13921219.shtml	
51	10年以上 本科或以上	销售总 	上海	某ADAS自动驾驶产品公司	49-84万	1个月前	https://m.liepin.com/a/13918187.shtml	
52	5年以上 本科或以上	风控总监（大额方向） 	上海	还呗-智能信贷领先者	39-52万	1个月前	https://m.liepin.com/job/1917792409.shtml	https://m.liepin.com/company/8887035/
53	3年以上 本科或以上	高级大数据算法工程师 	北京,上海	人工智能独角兽四巨头之一	53-59万	1个月前	https://m.liepin.com/a/13896661.shtml	
54	4年以上 本科或以上	AI算法Leader（CV方向） 	北京,上海	人工智能独角兽四巨头之一	64-74万	1个月前	https://m.liepin.com/a/13896525.shtml	
55	1年以上 学历不限	资深销售 	北京,上海,深圳	某大型互联网AI人工智能公司	60-120万	1个月前	https://m.liepin.com/a/13893615.shtml	
56	3年以上 本科或以上	软件测试组长 	上海-浦东新区	深思考人工智能机器人科技（北京）有限公司	10-14万	1个月前	https://m.liepin.com/job/1918596873.shtml	https://m.liepin.com/company/9116133/
57	5年以上 本科或以上	运营经理 	广州,北京,上海	广州某知名健康电子产品科技有限公司	14-22万	1个月前	https://m.liepin.com/a/13660465.shtml	
0	6年以上 本科或以上	大数据开发资深工程师 	上海-闵行区	初创智能科技公司（已获得投资）	30-54万	1个月前	https://m.liepin.com/a/13840201.shtml	
1	3年以上 本科或以上	开关电源开发工程师 	上海-闵行区	上海航天智能装备有限公司	面议	1个月前	https://m.liepin.com/job/1918508895.shtml	https://m.liepin.com/company/9642404/
2	2年以上 本科或以上	用户体验工程师 	上海	传音控股	面议	1个月前	https://m.liepin.com/job/1917297263.shtml	https://m.liepin.com/company/8459640/
3	2年以上 本科或以上	视觉设计师 	上海-浦东新区	上海边界智能科技有限公司	18-24万	1个月前	https://m.liepin.com/job/1918505685.shtml	https://m.liepin.com/company/9208405/
4	3年以上 大专或以上	交付实施工程师（人工智能方向） 	上海-徐汇区	北京信必优信息技术有限公司	10-18万	1个月前	https://m.liepin.com/job/1917857749.shtml	https://m.liepin.com/company/8650408/
5	4年以上 本科或以上	功率电子工程设计师 	上海-闵行区	上海航天智能装备有限公司	面议	1个月前	https://m.liepin.com/job/1918467943.shtml	https://m.liepin.com/company/9642404/
6	2年以上 大专或以上	智能催收管理岗 	上海	银联数据CUPD荣数信息	18-24万	1个月前	https://m.liepin.com/job/1915722180.shtml	https://m.liepin.com/company/9221870/
7	2年以上 博士或以上	图数据库总监/Graph Databases Director 	北京,上海,美国	某知名人工智能独角兽公司	144-180万	1个月前	https://m.liepin.com/a/13776573.shtml	
8	2年以上 本科或以上	交付工程师 	上海	上海商汤智能科技有限公司	面议	1个月前	https://m.liepin.com/job/1918431843.shtml	https://m.liepin.com/company/9734073/
9	2年以上 本科或以上	交付工程师 	上海	上海商汤智能科技有限公司	18-30万	1个月前	https://m.liepin.com/job/1918350867.shtml	https://m.liepin.com/company/9734073/
10	2年以上 本科或以上	交付工程师 	上海-徐汇区	上海商汤智能科技有限公司	18-30万	1个月前	https://m.liepin.com/job/1918348427.shtml	https://m.liepin.com/company/9734073/
11	3年以上 本科或以上	数据分析 	上海	上海寻梦信息技术有限公司	面议	1个月前	https://m.liepin.com/job/1918110335.shtml	https://m.liepin.com/company/8537928/
12	经验不限 学历不限	品质经理 	上海	上海宏英智能科技有限公司	11-14万	1个月前	https://m.liepin.com/job/1918320489.shtml	https://m.liepin.com/company/7883886/
13	2年以上 大专或以上	市场经理（手机中间件产品） 	上海-浦东新区	盎锐（上海）信息科技有限公司	18-36万	1个月前	https://m.liepin.com/job/1913064046.shtml	https://m.liepin.com/company/9482068/
14	2年以上 本科或以上	机器学习算法工程师-商米科技 	上海-黄浦区	智能软硬件公司	26-52万	1个月前	https://m.liepin.com/a/13688113.shtml	
15	2年以上 本科或以上	高级大数据算法工程师 	上海	国内知名人工智能创新性研究型企业	26-52万	1个月前	https://m.liepin.com/a/13591817.shtml	
16	5年以上 本科或以上	资深大客户销售经理 	深圳,上海,杭州	国内某智能风控独角兽	26-45万	1个月前	https://m.liepin.com/a/13644181.shtml	
17	3年以上 本科或以上	嵌入式软件工程师 	上海	谦尊升网络	18-24万	1个月前	https://m.liepin.com/job/199681611.shtml	https://m.liepin.com/company/8655119/
18	经验不限 学历不限	咨询师 	上海-长宁区	南京硅基智能科技有限公司	面议	1个月前	https://m.liepin.com/job/1917834971.shtml	https://m.liepin.com/company/9410150/
19	1年以上 大专或以上	AI机器人销售代表 	上海	上海万仲人工智能科技有限公司	12-18万	1个月前	https://m.liepin.com/job/1918100733.shtml	https://m.liepin.com/company/9922783/
20	3年以上 大专或以上	高级销售经理 	上海,北京	国内某知名的人工智能决策公司	28-49万	1个月前	https://m.liepin.com/a/13584579.shtml	
21	1年以上 硕士或以上	算法工程师（运筹优化/机器学习方向） 	上海,北京	国内某知名的人工智能决策公司	49-70万	1个月前	https://m.liepin.com/a/13583553.shtml	
22	2年以上 本科或以上	方案专家 	上海	深圳平安综合金融服务有限公司	18-24万	1个月前	https://m.liepin.com/job/1918123061.shtml	https://m.liepin.com/company/7956861/
23	5年以上 本科或以上	项目经理 	上海,北京	人工智能公司	37-52万	1个月前	https://m.liepin.com/a/13553329.shtml	
24	3年以上 大专或以上	音视频高级销售经理 	上海-普陀区	上海新柏石智能科技股份有限公司	10-18万	1个月前	https://m.liepin.com/job/1911575300.shtml	https://m.liepin.com/company/9265310/
25	3年以上 本科或以上	弱电设计师 	上海-普陀区	上海新柏石智能科技股份有限公司	8-18万	1个月前	https://m.liepin.com/job/1911577427.shtml	https://m.liepin.com/company/9265310/
26	2年以上 硕士或以上	算法研发工程师--图像识别 	北京-西城区,上海-浦东新区	北京某人工智能企业	39-78万	1个月前	https://m.liepin.com/a/13501483.shtml	
