	expr	job_title	location_company	name_company	salary	time	url	url_company
0	2年以上 本科或以上	智能产品经理 	北京	北京百维博锐贸易有限公司	面议	1个月前	https://m.liepin.com/job/1911925995.shtml	https://m.liepin.com/company/7923457/
1	3年以上 本科或以上	产品智能音箱 	北京-朝阳区	北京博雅恒辉咨询顾问有限公司	60-105万	1个月前	https://m.liepin.com/job/1917164367.shtml	https://m.liepin.com/company/9813989/
2	7年以上 本科或以上	智能硬件产品总监 	北京-东城区	金恪集团	36-72万	昨天	https://m.liepin.com/job/1914716219.shtml	https://m.liepin.com/company/8608061/
3	1年以上 本科或以上	智能推荐产品经理 	北京-海淀区	大众问问（北京）信息科技有限公司	15-30万	1个月前	https://m.liepin.com/job/1919174443.shtml	https://m.liepin.com/company/9212481/
4	5年以上 本科或以上	智能硬件产品总监 	北京	北京眼神科技有限公司	30-42万	8小时前	https://m.liepin.com/job/1918123567.shtml	https://m.liepin.com/company/9881149/
5	3年以上 本科或以上	智能客服产品专家 	北京-朝阳区	美团点评	面议	13小时前	https://m.liepin.com/job/1918122247.shtml	https://m.liepin.com/company/2036768/
6	2年以上 学历不限	智能耳机产品经理 	北京	羽扇智	18-36万	2019-05-09	https://m.liepin.com/job/1910841994.shtml	https://m.liepin.com/company/8208121/
7	8年以上 本科或以上	智能产品总监 	北京	某健康医疗集团公司	49-70万	2019-05-06	https://m.liepin.com/a/14626727.shtml	
8	10年以上 本科或以上	智能硬件产品总监 	北京	某知名AI科技公司	60-78万	6小时前	https://m.liepin.com/a/14380463.shtml	
9	3年以上 大专或以上	智能硬件产品经理 	北京,上海,广东	XX集团	54-108万	9小时前	https://m.liepin.com/a/13911109.shtml	
10	10年以上 本科或以上	智能智造产品总监 	北京,广州,上海	国之重企 机械、工业互联	60-75万	2019-05-09	https://m.liepin.com/a/14411285.shtml	
11	7年以上 本科或以上	智能客服产品经理 	北京	知名在线旅游平台	40-64万	2019-05-09	https://m.liepin.com/a/14656937.shtml	
12	5年以上 本科或以上	智能设备产品专家 	杭州,上海,北京	国内Top互联网公司	48-96万	2019-05-05	https://m.liepin.com/a/13647391.shtml	
13	2年以上 本科或以上	智能投顾产品管理 	北京	京东商城	30-60万	2019-05-05	https://m.liepin.com/job/1919602637.shtml	https://m.liepin.com/company/215535/
14	5年以上 本科或以上	智能硬件产品VP 	北京,上海,深圳	北京某网络技术有限公司	36-48万	1个月前	https://m.liepin.com/a/14065527.shtml	
15	5年以上 本科或以上	智能硬件产品总监 	北京	天诚盛业	面议	1个月前	https://m.liepin.com/job/1916830041.shtml	https://m.liepin.com/company/933937/
16	4年以上 本科或以上	智能叉车产品经理 	北京-朝阳区	极智嘉科技	面议	1个月前	https://m.liepin.com/job/1918061391.shtml	https://m.liepin.com/company/8631177/
17	5年以上 本科或以上	智能硬件产品经理 	北京-朝阳区	泰康健投	27-39万	13小时前	https://m.liepin.com/job/1919873243.shtml	https://m.liepin.com/company/7006394/
18	5年以上 本科或以上	智能硬件产品经理 	北京	泰康健投	23-38万	1个月前	https://m.liepin.com/job/1918622281.shtml	https://m.liepin.com/company/7006394/
19	5年以上 本科或以上	智能硬件产品总监 	北京	四达软件北京	36-60万	1个月前	https://m.liepin.com/job/1915005017.shtml	https://m.liepin.com/company/973805/
20	3年以上 本科或以上	智能行政产品经理 	北京-海淀区	今日头条	面议	5小时前	https://m.liepin.com/job/1914934978.shtml	https://m.liepin.com/company/7863078/
21	3年以上 本科或以上	智能硬件产品经理 	北京-大兴区	京东商城	面议	昨天	https://m.liepin.com/job/1918933243.shtml	https://m.liepin.com/company/9747025/
22	5年以上 本科或以上	智能应急产品经理 	北京-海淀区	Baidu	24-48万	1个月前	https://m.liepin.com/job/1919190887.shtml	https://m.liepin.com/company/884492/
23	3年以上 本科或以上	智能客服产品经理 	北京	北京中关村科金技术有限公司	18-36万	1个月前	https://m.liepin.com/job/1919042815.shtml	https://m.liepin.com/company/9601933/
24	3年以上 本科或以上	智能硬件产品经理 	北京-海淀区	苏州涟漪信息科技有限公司	36-60万	1个月前	https://m.liepin.com/job/1917752613.shtml	https://m.liepin.com/company/9247748/
25	8年以上 本科或以上	智能化产品经理 	北京	北京金茂绿建科技有限公司	面议	1个月前	https://m.liepin.com/job/1911525797.shtml	https://m.liepin.com/company/9168043/
26	5年以上 本科或以上	智能硬件产品经理 	北京-海淀区	银河水滴科技（北京）有限公司	24-42万	12小时前	https://m.liepin.com/job/1919751387.shtml	https://m.liepin.com/company/8873297/
27	5年以上 本科或以上	智能硬件产品经理 	北京-大兴区	北京会播科技有限公司	18-24万	2019-05-09	https://m.liepin.com/job/1919736401.shtml	https://m.liepin.com/company/9628395/
28	3年以上 本科或以上	智能硬件产品经理 	北京	北京意锐新创科技有限公司	24-36万	1个月前	https://m.liepin.com/job/1916570497.shtml	https://m.liepin.com/company/949790/
29	5年以上 本科或以上	智能推荐产品经理 	北京-海淀区	中关村互联网上市公司	48-72万	9小时前	https://m.liepin.com/a/13424923.shtml	
30	5年以上 本科或以上	智能硬件产品经理 	北京-海淀区	清研讯科（北京）科技有限公司	21-42万	10小时前	https://m.liepin.com/job/1919879533.shtml	https://m.liepin.com/company/8601663/
31	5年以上 本科或以上	智能推荐产品经理 	北京	国内某领先汽车互联网平台	48-72万	前天	https://m.liepin.com/a/13459977.shtml	
32	3年以上 学历不限	智能手表产品经理 	北京	羽扇智	面议	2019-05-09	https://m.liepin.com/job/1910281298.shtml	https://m.liepin.com/company/8208121/
33	2年以上 本科或以上	智能电视产品经理 	北京	广州欢网科技有限责任公司	18-24万	2019-05-06	https://m.liepin.com/job/1918327227.shtml	https://m.liepin.com/company/956967/
34	经验不限 学历不限	智能硬件产品经理 	北京	ForwardX灵动科技	面议	2019-05-05	https://m.liepin.com/job/1917928077.shtml	https://m.liepin.com/company/9190361/
35	3年以上 大专或以上	智能教育产品经理 	北京-海淀区	北京玄历科技有限公司	12-19万	2019-04-26	https://m.liepin.com/job/1919470021.shtml	https://m.liepin.com/company/9631744/
36	5年以上 本科或以上	智能硬件产品管理 	北京	京东商城	面议	2019-04-26	https://m.liepin.com/job/1919465701.shtml	https://m.liepin.com/company/215535/
37	3年以上 本科或以上	智能语音产品经理 	北京-朝阳区	天际汽车科技集团有限公司	面议	1个月前	https://m.liepin.com/job/1917543673.shtml	https://m.liepin.com/company/9324493/
38	5年以上 本科或以上	智能推荐产品经理 	北京	某大型上市互联网公司	45-75万	1个月前	https://m.liepin.com/a/13328061.shtml	
39	3年以上 大专或以上	智能硬件产品经理 	北京-海淀区	北京函真数据技术有限公司	12-18万	1个月前	https://m.liepin.com/job/1917678489.shtml	https://m.liepin.com/company/9729642/
40	3年以上 学历不限	智能手表产品经理 	北京	羽扇智	18-36万	1个月前	https://m.liepin.com/job/1915886017.shtml	https://m.liepin.com/company/8208121/
41	5年以上 本科或以上	智能硬件产品经理 	北京	旷视科技	面议	1个月前	https://m.liepin.com/job/1911706269.shtml	https://m.liepin.com/company/7858396/
42	3年以上 本科或以上	智能硬件产品经理 	北京	深圳市商汤科技有限公司	面议	前天	https://m.liepin.com/job/1918345245.shtml	https://m.liepin.com/company/8652179/
43	3年以上 本科或以上	智能推荐产品经理 	北京-朝阳区	陕西郑远元健康管理有限公司	20-39万	1个月前	https://m.liepin.com/job/1915630383.shtml	https://m.liepin.com/company/9669699/
44	2年以上 本科或以上	智能语音产品经理 	北京-海淀区	大锤资产	20-33万	1个月前	https://m.liepin.com/job/1918594997.shtml	https://m.liepin.com/company/8891429/
45	5年以上 大专或以上	产品智能化总监 	北京	尚科创投（北京）科技孵化器有限公司	面议	1个月前	https://m.liepin.com/job/1916143987.shtml	https://m.liepin.com/company/8636081/
46	3年以上 本科或以上	智能推荐产品经理 	北京	爱奇艺	24-36万	1个月前	https://m.liepin.com/job/1916999839.shtml	https://m.liepin.com/company/1388777/
47	1年以上 学历不限	智能产品销售 	北京-大兴区	掌握主动科技（北京）有限公司	面议	2019-05-09	https://m.liepin.com/job/1915540824.shtml	https://m.liepin.com/company/8131317/
48	3年以上 本科或以上	智能客服产品运营 	北京	Baidu	18-36万	2019-04-24	https://m.liepin.com/job/1919415877.shtml	https://m.liepin.com/company/884492/
49	3年以上 大专或以上	智能产品销售 	北京-大兴区	掌握主动科技（北京）有限公司	面议	1个月前	https://m.liepin.com/job/1916396287.shtml	https://m.liepin.com/company/8131317/
50	1年以上 大专或以上	智能产品销售 	北京	数字家圆科技	10-20万	11小时前	https://m.liepin.com/job/1915682271.shtml	https://m.liepin.com/company/8345298/
51	3年以上 本科或以上	智能推荐产品经理 	北京	汽车之家	30-42万	昨天	https://m.liepin.com/job/1915388057.shtml	https://m.liepin.com/company/886182/
52	3年以上 学历不限	数据智能资深产品总监 	北京	某大型车联网集团	36-60万	昨天	https://m.liepin.com/a/14066285.shtml	
53	3年以上 本科或以上	智能家居产品经理 	北京-朝阳区	北京居然之家家居新零售连锁集团有限公司	14-29万	1个月前	https://m.liepin.com/job/1915670420.shtml	https://m.liepin.com/company/9682314/
54	5年以上 本科或以上	人工智能产品经理 	北京,杭州	某知名互联网公司	39-65万	2019-05-06	https://m.liepin.com/a/14640281.shtml	
55	5年以上 学历不限	智能网联产品经理 	南京,北京,上海	知名合资公司	24-48万	1个月前	https://m.liepin.com/a/13356891.shtml	
56	1年以上 本科或以上	智能家居产品经理 	北京-朝阳区,北京-海淀区,北京-昌平区	智能家居公司	19-32万	2019-05-09	https://m.liepin.com/a/14697923.shtml	
57	10年以上 本科或以上	智能存取系统产品专家 	北京	某大型自营式电商企业	36-60万	3小时前	https://m.liepin.com/a/13526969.shtml	
58	3年以上 本科或以上	智能家居产品经理 	北京-海淀区	wy	19-32万	2019-05-09	https://m.liepin.com/a/14703303.shtml	
59	3年以上 本科或以上	智能家居产品经理 	北京-海淀区,北京-昌平区	家居行业互联网公司	19-29万	2019-05-03	https://m.liepin.com/a/14580643.shtml	
0	8年以上 本科或以上	智能化产品负责人 	上海,深圳,北京	某新型技术公司	84-120万	1个月前	https://m.liepin.com/a/13809843.shtml	
1	5年以上 本科或以上	智能硬件高级产品经理 	北京	国美控股	18-30万	前天	https://m.liepin.com/job/1918522981.shtml	https://m.liepin.com/company/3934494/
2	3年以上 本科或以上	智能音箱产品经理/ 	北京	羽扇智	23-45万	2019-05-06	https://m.liepin.com/job/199868659.shtml	https://m.liepin.com/company/8208121/
3	5年以上 本科或以上	高级智能硬件产品经理 	北京	深圳市商汤科技有限公司	面议	昨天	https://m.liepin.com/job/1917792897.shtml	https://m.liepin.com/company/8652179/
4	3年以上 本科或以上	智能语音高级产品经理 	北京-朝阳区	某大型互联网金融公司	35-56万	2019-05-10	https://m.liepin.com/a/14730673.shtml	
5	6年以上 本科或以上	智能行政系统产品经理 	北京	某地产企业公司	48-72万	2019-05-02	https://m.liepin.com/a/14582671.shtml	
6	6年以上 本科或以上	智能行政系统产品经理 	北京	某大型集团	51-61万	2019-05-02	https://m.liepin.com/a/14582663.shtml	
7	3年以上 本科或以上	高级智能硬件产品经理 	北京-朝阳区	北京梦想加信息技术有限公司	18-30万	2019-04-19	https://m.liepin.com/job/1918315467.shtml	https://m.liepin.com/company/9682154/
8	8年以上 本科或以上	智能硬件产品推广经理 	北京	网易	45-60万	1个月前	https://m.liepin.com/a/14279961.shtml	
9	8年以上 本科或以上	智能家居产品规划 	上海,深圳,北京	500强企业	45-75万	1个月前	https://m.liepin.com/a/14099679.shtml	
10	3年以上 本科或以上	人工智能产品经理 	北京-通州区	京东	18-30万	前天	https://m.liepin.com/job/1918746057.shtml	https://m.liepin.com/company/1663745/
11	3年以上 本科或以上	人工智能产品经理 	北京-朝阳区	京东	18-30万	前天	https://m.liepin.com/job/1918748429.shtml	https://m.liepin.com/company/1663745/
12	5年以上 大专或以上	安全智能卡产品经理 	北京-海淀区	芯盾（北京）信息技术有限公司	18-30万	1个月前	https://m.liepin.com/job/1917784625.shtml	https://m.liepin.com/company/8634845/
13	4年以上 本科或以上	智能客服高级产品经理 	北京-海淀区	国内知名OTA企业	48-72万	1个月前	https://m.liepin.com/a/13887887.shtml	
14	3年以上 本科或以上	人工智能产品经理 	北京	好未来	24-48万	1个月前	https://m.liepin.com/job/1918388607.shtml	https://m.liepin.com/company/922091/
15	3年以上 本科或以上	智能化产品售前经理 	北京-通州区	北京通忆汇鑫科技有限公司	面议	1个月前	https://m.liepin.com/job/1913005961.shtml	https://m.liepin.com/company/9401134/
16	3年以上 本科或以上	人工智能产品经理 	北京	汽车之家	30-42万	昨天	https://m.liepin.com/job/1915388068.shtml	https://m.liepin.com/company/886182/
17	3年以上 本科或以上	智能地产APP产品经理 	北京	北京国电通网络技术有限公司	10-12万	1个月前	https://m.liepin.com/job/1915129182.shtml	https://m.liepin.com/company/7956256/
18	2年以上 本科或以上	智能客服高级产品经理 	北京-海淀区	苏州思必驰	面议	2019-04-17	https://m.liepin.com/job/1916287103.shtml	https://m.liepin.com/company/4270001/
19	1年以上 大专或以上	酒店智能产品销售 	北京	数字家圆科技	10-20万	11小时前	https://m.liepin.com/job/1915682330.shtml	https://m.liepin.com/company/8345298/
20	3年以上 本科或以上	智能硬件音频产品经理 	北京	喜马拉雅	12-18万	前天	https://m.liepin.com/job/1916420429.shtml	https://m.liepin.com/company/8449626/
21	3年以上 本科或以上	人工智能产品经理 	北京-海淀区	西普阳光	14-21万	1个月前	https://m.liepin.com/job/1918352815.shtml	https://m.liepin.com/company/944566/
22	经验不限 本科或以上	人工智能产品运营 	北京-海淀区	北京张量无限科技有限公司	8-18万	2019-04-24	https://m.liepin.com/job/1919433193.shtml	https://m.liepin.com/company/9667571/
23	1年以上 本科或以上	HR智能分析产品经理 	北京-海淀区	今日头条	面议	昨天	https://m.liepin.com/job/1915589994.shtml	https://m.liepin.com/company/7863078/
24	经验不限 学历不限	智能客服高级产品经理 	北京	Baidu	面议	1个月前	https://m.liepin.com/job/1915772938.shtml	https://m.liepin.com/company/884492/
25	1年以上 大专或以上	智能产品销售顾问 	北京	北京海硅信息技术有限公司	10-12万	1个月前	https://m.liepin.com/job/1915418158.shtml	https://m.liepin.com/company/8271833/
26	1年以上 本科或以上	AI智能应用高级产品经理 	北京	全球某知名信息科技公司	105-150万	前天	https://m.liepin.com/a/13882177.shtml	
27	5年以上 本科或以上	AI智能应用高级产品经理 	北京	App Store榜霸，前三产品至少一款来自他家	45-90万	2019-05-05	https://m.liepin.com/a/14605385.shtml	
28	3年以上 本科或以上	产品经理（智能方向） 	北京-朝阳区	玖富	24-42万	2019-04-24	https://m.liepin.com/job/1919411127.shtml	https://m.liepin.com/company/2326314/
29	5年以上 本科或以上	智能交互产品主任工程师 	北京-海淀区	中能东道集团有限公司	18-42万	1个月前	https://m.liepin.com/job/1917592299.shtml	https://m.liepin.com/company/8951033/
30	3年以上 本科或以上	智能课程产品算法工程师 	北京-朝阳区	北京京华大地科技有限公司	24-60万	5小时前	https://m.liepin.com/job/1919558183.shtml	https://m.liepin.com/company/10031101/
31	10年以上 本科或以上	产品总监（智能制造） 	北京,广东	某知名物联网公司	81-108万	2019-04-24	https://m.liepin.com/a/14420757.shtml	
32	3年以上 本科或以上	技术产品经理- 智能硬件 	北京	爱笔（北京）智能科技有限公司	36-60万	7小时前	https://m.liepin.com/job/1918413577.shtml	https://m.liepin.com/company/9402103/
33	3年以上 本科或以上	智能交通-高级产品经理 	北京	Baidu	18-36万	10小时前	https://m.liepin.com/job/1916688345.shtml	https://m.liepin.com/company/884492/
34	5年以上 本科或以上	智能交通-产品架构师 	北京	Baidu	18-36万	10小时前	https://m.liepin.com/job/1916688319.shtml	https://m.liepin.com/company/884492/
35	5年以上 本科或以上	产品经理（智能硬件） 	北京	CMCC	22-34万	12小时前	https://m.liepin.com/a/14596007.shtml	
36	3年以上 本科或以上	AI智能应用高级产品经理 	北京-海淀区	今日头条	面议	昨天	https://m.liepin.com/job/1918455487.shtml	https://m.liepin.com/company/7863078/
37	2年以上 本科或以上	金融数据智能-产品经理 	北京-海淀区	北京感易智能科技有限公司	24-48万	昨天	https://m.liepin.com/job/1919022435.shtml	https://m.liepin.com/company/9350501/
38	5年以上 本科或以上	智能短信-产品负责人 	北京	C轮场景化大数据解决方案提供商	48-72万	前天	https://m.liepin.com/a/14639031.shtml	
39	3年以上 本科或以上	产品经理—智能硬件方向 	北京	北京云端光科技术有限公司	面议	昨天	https://m.liepin.com/job/1917401861.shtml	https://m.liepin.com/company/9592720/
40	3年以上 本科或以上	车载智能终端产品经理 	北京	帝亚一维新能源汽车有限公司	12-24万	2019-04-28	https://m.liepin.com/job/1911419401.shtml	https://m.liepin.com/company/9198198/
41	3年以上 本科或以上	产品经理（智能硬件） 	北京-海淀区	北京意锐新创科技有限公司	24-36万	1个月前	https://m.liepin.com/job/1916044375.shtml	https://m.liepin.com/company/949790/
42	3年以上 本科或以上	智能投顾产品+运营经理 	北京-东城区	碧桂园集团	面议	1个月前	https://m.liepin.com/job/1915527150.shtml	https://m.liepin.com/company/2485521/
43	3年以上 本科或以上	产品经理（智能终端） 	北京	华宇信息	12-18万	1个月前	https://m.liepin.com/job/1917274399.shtml	https://m.liepin.com/company/8025901/
44	1年以上 本科或以上	产品经理人工智能方向 	北京	Baidu	21-28万	1个月前	https://m.liepin.com/job/1916460963.shtml	https://m.liepin.com/company/884492/
45	10年以上 本科或以上	产品总监（智能智造） 	北京	树根互联技术有限公司	49-70万	2019-05-09	https://m.liepin.com/job/1919518543.shtml	https://m.liepin.com/company/9393699/
46	5年以上 本科或以上	产品经理-智能售货柜 	北京	创新奇智	24-48万	2019-04-25	https://m.liepin.com/job/1919450769.shtml	https://m.liepin.com/company/9693248/
47	3年以上 本科或以上	智能语音或车险产品经理 	北京-朝阳区	某科技公司	28-35万	2019-04-18	https://m.liepin.com/a/14362241.shtml	
48	5年以上 本科或以上	产品经理（智能手表） 	北京	小米手环	面议	1个月前	https://m.liepin.com/job/196509690.shtml	https://m.liepin.com/company/8845536/
49	3年以上 本科或以上	产品经理-企业智能方向 	北京-海淀区	今日头条	面议	5小时前	https://m.liepin.com/job/1919319175.shtml	https://m.liepin.com/company/7863078/
50	5年以上 本科或以上	人工智能策略产品经理 	北京-朝阳区	苏宁易购	面议	2019-04-29	https://m.liepin.com/job/1919538535.shtml	https://m.liepin.com/company/2051657/
51	3年以上 本科或以上	产品经理——智能儿童产品 	北京	数字家圆科技	20-36万	2019-04-17	https://m.liepin.com/job/1918265671.shtml	https://m.liepin.com/company/8345298/
52	8年以上 本科或以上	产品总监（智能办公） 	北京	苏宁易购	面议	1个月前	https://m.liepin.com/job/1917316483.shtml	https://m.liepin.com/company/2051657/
53	2年以上 本科或以上	产品经理-电商智能硬件 	北京-海淀区	创新奇智	24-42万	1个月前	https://m.liepin.com/job/1916462801.shtml	https://m.liepin.com/company/9693248/
54	2年以上 本科或以上	产品经理（智能信贷） 	北京	PINTEC品钛	面议	12小时前	https://m.liepin.com/job/1914839795.shtml	https://m.liepin.com/company/8937869/
55	2年以上 本科或以上	产品经理（智能语音） 	北京-朝阳区	北京集奥聚合	24-36万	14小时前	https://m.liepin.com/job/1917634867.shtml	https://m.liepin.com/company/6143905/
56	2年以上 本科或以上	产品经理（智能语音） 	北京	北京某知名集团大数据公司	32-48万	昨天	https://m.liepin.com/a/13246335.shtml	
57	3年以上 本科或以上	售前经理-智能语音产品 	北京	某大数据公司	32-48万	2019-04-26	https://m.liepin.com/a/13240099.shtml	
58	5年以上 本科或以上	阿里云智能-产品运营专家 	北京	阿里巴巴	面议	5小时前	https://m.liepin.com/job/1919501037.shtml	https://m.liepin.com/company/1072424/
59	2年以上 本科或以上	智能交通产品经理—北京 	北京	宇视科技	12-15万	2019-04-19	https://m.liepin.com/job/1918221743.shtml	https://m.liepin.com/company/6623506/
0	5年以上 本科或以上	产品经理-人工智能 	北京-朝阳区	香格里拉饭店管理（上海）有限公司北京分公司	面议	昨天	https://m.liepin.com/job/1917233155.shtml	https://m.liepin.com/company/9422268/
1	3年以上 本科或以上	产品经理（智能相机） 	北京	格灵深瞳	22-42万	前天	https://m.liepin.com/job/1914962238.shtml	https://m.liepin.com/company/8026723/
2	2年以上 本科或以上	智能网联产品运营经理 	北京	长城汽车股份有限公司徐水哈弗销售分公司	10-20万	2019-04-28	https://m.liepin.com/job/1919501947.shtml	https://m.liepin.com/company/10027077/
3	3年以上 大专或以上	车载智能硬件OTA产品经理 	北京	四维图新	22-28万	1个月前	https://m.liepin.com/job/1918364191.shtml	https://m.liepin.com/company/1834/
4	3年以上 大专或以上	智能交通产品销售经理 	北京	北京文通科技有限公司	10-12万	2019-05-05	https://m.liepin.com/job/1914823052.shtml	https://m.liepin.com/company/8236512/
5	经验不限 本科或以上	人工智能产品销售 	北京	英迈	12-22万	1个月前	https://m.liepin.com/job/1917496655.shtml	https://m.liepin.com/company/901598/
6	10年以上 本科或以上	MES离散智能制造产品总监 	北京-朝阳区	北京堃方科技有限公司	18-36万	9小时前	https://m.liepin.com/job/1917930637.shtml	https://m.liepin.com/company/9350322/
7	5年以上 本科或以上	智能产品开发工程师 	北京-昌平区	北汽福田	面议	1个月前	https://m.liepin.com/job/1918040489.shtml	https://m.liepin.com/company/215441/
8	4年以上 大专或以上	智能硬件产品销售经理 	北京-朝阳区	亮亮视野	面议	13小时前	https://m.liepin.com/job/194666412.shtml	https://m.liepin.com/company/8393723/
9	3年以上 本科或以上	人工智能策略产品经理 	北京-朝阳区	江苏苏宁易购电子商务有限公司	23-45万	1个月前	https://m.liepin.com/job/1916917513.shtml	https://m.liepin.com/company/1537464/
10	5年以上 本科或以上	智能硬件产品副总监/高级经理 	北京-朝阳区	大数据互联网公司	24-48万	2019-04-22	https://m.liepin.com/a/14419607.shtml	
11	5年以上 学历不限	资深智能硬件产品经理-智能硬件 	北京,杭州,上海	某知名互联网企业	72-108万	1个月前	https://m.liepin.com/a/13725661.shtml	
12	3年以上 本科或以上	数据智能产品经理—大数据部 	北京	汽车之家	18-36万	昨天	https://m.liepin.com/job/1917249405.shtml	https://m.liepin.com/company/886182/
13	6年以上 本科或以上	智能硬件-AI语音产品经理 	北京	爱奇艺	36-56万	前天	https://m.liepin.com/job/1916687729.shtml	https://m.liepin.com/company/1388777/
14	4年以上 本科或以上	高级产品经理（智能客服） 	北京	国内知名互联网公司	48-80万	4小时前	https://m.liepin.com/a/14148641.shtml	
15	5年以上 本科或以上	产品运营专家（智能服务） 	北京-朝阳区	美团点评	面议	13小时前	https://m.liepin.com/job/1917881759.shtml	https://m.liepin.com/company/2036768/
16	5年以上 本科或以上	安防产品经理（智能终端） 	北京	旷视科技	面议	2019-05-09	https://m.liepin.com/job/1917917645.shtml	https://m.liepin.com/company/7858396/
17	3年以上 本科或以上	技术产品经理（智能硬件） 	北京	爱笔（北京）智能科技有限公司	30-60万	7小时前	https://m.liepin.com/job/1917867995.shtml	https://m.liepin.com/company/9402103/
18	3年以上 本科或以上	产品经理（智能硬件研发方向） 	北京-西城区	国内大型央企	23-36万	14小时前	https://m.liepin.com/a/14620893.shtml	
19	3年以上 本科或以上	高级产品经理-智能客服方向 	北京	国内知名在线旅行网站	48-96万	2019-05-09	https://m.liepin.com/a/14549189.shtml	
20	3年以上 本科或以上	高级产品经理-智能客服方向 	北京	国内知名在线旅行网站	48-84万	2019-05-09	https://m.liepin.com/a/13490795.shtml	
21	10年以上 本科或以上	产品总监（智能硬件方向） 	北京	北京某知名技术科技公司	60-105万	1个月前	https://m.liepin.com/a/12718129.shtml	
22	3年以上 本科或以上	产品经理（足球智能装备） 	北京	北京同道伟业体育科技有限公司	11-18万	1个月前	https://m.liepin.com/job/1917553267.shtml	https://m.liepin.com/company/8981068/
23	3年以上 本科或以上	后台产品经理（智能家居） 	北京-朝阳区	北京自如生活资产管理有限公司	23-45万	7小时前	https://m.liepin.com/job/1914890767.shtml	https://m.liepin.com/company/8916470/
24	4年以上 本科或以上	高级产品经理（智能语音） 	北京	知名大数据、人工智能服务商	40-56万	前天	https://m.liepin.com/a/14677743.shtml	
25	5年以上 本科或以上	产品总监（硬件智能化） 	北京-海淀区	北京某智能粮食仓储行业知名公司	32-45万	2019-05-05	https://m.liepin.com/a/13646681.shtml	
26	5年以上 本科或以上	产品总监（智能科技类产品） 	北京-海淀区	深圳TCL工业研究院有限公司	36-54万	1个月前	https://m.liepin.com/job/1915897789.shtml	https://m.liepin.com/company/8452014/
27	5年以上 硕士或以上	人工智能产品总监（北京） 	北京-昌平区	三一集团	112-140万	1个月前	https://m.liepin.com/job/1917270753.shtml	https://m.liepin.com/company/892388/
28	3年以上 本科或以上	产品经理（人工智能） 	北京-海淀区	北京捷通华声科技股份有限公司	18-36万	3小时前	https://m.liepin.com/job/1919720273.shtml	https://m.liepin.com/company/170982/
29	3年以上 本科或以上	产品经理（人工智能） 	北京-朝阳区	广州小狗机器人技术有限公司北京分公司	28-45万	昨天	https://m.liepin.com/job/1919856775.shtml	https://m.liepin.com/company/9092852/
30	3年以上 硕士或以上	产品经理（智能驾舱） 	上海,北京,杭州	汽车	32-64万	昨天	https://m.liepin.com/a/14720473.shtml	
31	5年以上 本科或以上	智能技术产品开发交付经理 	北京,杭州	国内某知名通信业	42-56万	1个月前	https://m.liepin.com/a/13568259.shtml	
32	3年以上 本科或以上	智能推荐产品经理-北京-00076 	北京-海淀区	大众问问（北京）信息科技有限公司	27-53万	1个月前	https://m.liepin.com/job/1917893363.shtml	https://m.liepin.com/company/9212481/
33	2年以上 本科或以上	产品经理—商业智能方向 	北京	品友互动	12-36万	12小时前	https://m.liepin.com/job/1911403777.shtml	https://m.liepin.com/company/1157027/
34	3年以上 本科或以上	产品经理（人工智能领域） 	北京	北京一维大成科技有限公司	24-30万	13小时前	https://m.liepin.com/job/1919527089.shtml	https://m.liepin.com/company/9141318/
35	1年以上 本科或以上	产品经理-人工智能方向 	北京	北京点石经纬科技有限公司	12-24万	13小时前	https://m.liepin.com/job/1918086809.shtml	https://m.liepin.com/company/8327598/
36	8年以上 本科或以上	陪伴类智能机器人产品经理 	北京	深圳前海达闼科技有限公司	22-43万	14小时前	https://m.liepin.com/job/1919257185.shtml	https://m.liepin.com/company/8487902/
37	5年以上 本科或以上	清洁类智能机器人产品经理 	北京	深圳前海达闼科技有限公司	22-43万	14小时前	https://m.liepin.com/job/1919257263.shtml	https://m.liepin.com/company/8487902/
38	5年以上 本科或以上	智能客服高级产品经理-L00803 	北京-通州区	京东商城	24-38万	14小时前	https://m.liepin.com/job/1918104159.shtml	https://m.liepin.com/company/215535/
39	4年以上 本科或以上	产品总监-商业智能方向 	北京-朝阳区	鑫苑置业	面议	昨天	https://m.liepin.com/job/1915527894.shtml	https://m.liepin.com/company/984704/
40	2年以上 本科或以上	产品经理（智能语音产品） 	北京	某大数据人工智能独角兽企业	30-42万	昨天	https://m.liepin.com/a/13321095.shtml	
41	3年以上 学历不限	产品经理（人工智能） 	北京-海淀区	知名人工智能公司	18-36万	2019-05-10	https://m.liepin.com/a/13800601.shtml	
42	3年以上 本科或以上	科技中心-智能客服系统产品经理 	北京-朝阳区	网信	面议	2019-05-09	https://m.liepin.com/job/1916366455.shtml	https://m.liepin.com/company/9724935/
43	3年以上 本科或以上	数据产品经理 （智能营销云） 	北京	TalkingData	18-36万	2019-05-09	https://m.liepin.com/job/1913902970.shtml	https://m.liepin.com/company/7887744/
44	8年以上 本科或以上	人工智能产品运营高级经理 	北京-朝阳区	深圳前海达闼科技有限公司	24-48万	2019-05-08	https://m.liepin.com/job/1917710887.shtml	https://m.liepin.com/company/8487902/
45	5年以上 本科或以上	产品方案经理（智能呼叫中心） 	北京	中金智汇科技有限责任公司	30-48万	2019-05-03	https://m.liepin.com/job/1918664057.shtml	https://m.liepin.com/company/9913555/
