	expr	job_title	location_company	name_company	salary	time	url	url_company
37	2年以上 本科或以上	产品经理 	广州-天河区	江苏三九互娱网络科技有限公司	12-24万	12小时前	https://m.liepin.com/job/1913733757.shtml	https://m.liepin.com/company/9123699/
38	5年以上 学历不限	助理产品经理（线上平台） 	广州-越秀区	某美资家居用品公司	19-26万	12小时前	https://m.liepin.com/a/14616615.shtml	
39	5年以上 本科或以上	数据分析负责人 	广州-海珠区	某知名电商公司	42-70万	12小时前	https://m.liepin.com/a/14440705.shtml	
40	5年以上 本科或以上	助理市场经理-线上平台 	广州	著名外资消费品企业	28-42万	12小时前	https://m.liepin.com/a/14199015.shtml	
41	1年以上 大专或以上	shopify运营主管 	广州	广州某大型跨境电商综合有限公司	13-19万	12小时前	https://m.liepin.com/a/14323389.shtml	
42	1年以上 学历不限	品牌策略经理 	广州,北京,上海	某生活用纸企业	30-48万	12小时前	https://m.liepin.com/a/14736643.shtml	
43	1年以上 学历不限	品牌策略经理 	广州	某知名化妆品公司	16-20万	12小时前	https://m.liepin.com/a/14736603.shtml	
44	2年以上 本科或以上	高级产品经理（直播方向） 	广州	L 	45-75万	12小时前	https://m.liepin.com/a/14481295.shtml	
45	5年以上 本科或以上	学术经理 	广州	国内上市制药企业	32-39万	12小时前	https://m.liepin.com/a/14769697.shtml	
46	7年以上 本科或以上	高级产品营销专家 	广州,北京,深圳	国内知名上市互联网公司	54-108万	12小时前	https://m.liepin.com/a/14512597.shtml	
47	2年以上 学历不限	数据分析师 	广州	国内某知名彩妆电商	19-26万	12小时前	https://m.liepin.com/a/13556461.shtml	
48	3年以上 本科或以上	产品经理 	成都,广州,南京	国内大型上市药企	30-36万	12小时前	https://m.liepin.com/a/14794687.shtml	
49	1年以上 本科或以上	APP产品运营主管/专员 	广州	棒谷网络	6-12万	12小时前	https://m.liepin.com/job/1915728201.shtml	https://m.liepin.com/company/1282666/
50	1年以上 大专或以上	APP产品专员/产品经理 	广州-番禺区	棒谷网络	7-13万	12小时前	https://m.liepin.com/job/1916085823.shtml	https://m.liepin.com/company/1282666/
51	1年以上 大专或以上	APP产品专员 	广州	棒谷网络	7-13万	12小时前	https://m.liepin.com/job/1916085807.shtml	https://m.liepin.com/company/1282666/
52	5年以上 本科或以上	云业务架构师 	广州,北京,上海	国内知名互联网集团企业	48-80万	12小时前	https://m.liepin.com/a/13587843.shtml	
53	5年以上 本科或以上	数据分析负责人 	广州	国内发展迅速进出口电商平台	42-70万	12小时前	https://m.liepin.com/a/14399305.shtml	
54	5年以上 本科或以上	产品总监 	广州	广州某网络科技有限公司	49-70万	12小时前	https://m.liepin.com/a/14449897.shtml	
55	5年以上 大专或以上	产品经理（智能家居） 	广州-天河区	广州某云计算企业	22-34万	12小时前	https://m.liepin.com/a/14454165.shtml	
56	5年以上 本科或以上	语音产品总监 	广州-天河区	广州前三游戏+互联网公司	42-70万	12小时前	https://m.liepin.com/a/13507563.shtml	
57	5年以上 本科或以上	电网行业项目经理/咨询经理 	广州-黄埔区	广州某上市公司	20-41万	12小时前	https://m.liepin.com/a/14315679.shtml	
58	5年以上 本科或以上	高级产品经理/副总监 	广州-白云区	某互联网企业	30-42万	12小时前	https://m.liepin.com/a/13578333.shtml	
59	10年以上 本科或以上	事业部总经理(销售总监） 	广州,北京,上海	知名上市医药公司	84-120万	12小时前	https://m.liepin.com/a/14636297.shtml	
0	2年以上 大专或以上	品类经理（电子类） 	广州	棒谷网络	面议	12小时前	https://m.liepin.com/job/1916781243.shtml	https://m.liepin.com/company/1282666/
1	2年以上 大专或以上	产品经理 	广州	承兴营销	10-18万	12小时前	https://m.liepin.com/job/1914665015.shtml	https://m.liepin.com/company/3929550/
2	5年以上 本科或以上	高级游戏运营经理 	北京,深圳,广州	一线手机厂商	52-75万	12小时前	https://m.liepin.com/a/13430273.shtml	
3	5年以上 本科或以上	视频产品负责人 	北京,广州,深圳	国内一线互联网公司	39-65万	12小时前	https://m.liepin.com/a/13430111.shtml	
4	5年以上 本科或以上	高级硬件产品经理 	广州,深圳,北京	国内一线互联网公司	45-75万	12小时前	https://m.liepin.com/a/13824411.shtml	
5	1年以上 本科或以上	海外增长运营（base广州） 	广州	北京知名社交平台	22-45万	12小时前	https://m.liepin.com/a/14769523.shtml	
6	5年以上 本科或以上	大数据平台架构师 	深圳,广州	深圳某科技公司	45-75万	13小时前	https://m.liepin.com/a/13811503.shtml	
7	5年以上 本科或以上	大数据平台开发-高级 	深圳,广州	深圳某科技公司	37-75万	13小时前	https://m.liepin.com/a/14034585.shtml	
8	5年以上 本科或以上	高级数据分析师 	深圳,广州	深圳某金融集团	30-60万	13小时前	https://m.liepin.com/a/14358755.shtml	
9	2年以上 本科或以上	工艺工程师 	深圳,广州	珠海某通讯公司	16-23万	13小时前	https://m.liepin.com/a/13454283.shtml	
10	5年以上 本科或以上	金融产品总监 	深圳-南山区,上海,广州	国内某知名移动支付服务运营商	42-70万	13小时前	https://m.liepin.com/a/13475603.shtml	
