	expr	job_title	location_company	name_company	salary	time	url	url_company
44	3年以上 本科或以上	资深商城运营岗 	北京,上海,深圳	ztx	39-45万	14小时前	https://m.liepin.com/a/14247715.shtml	
45	3年以上 大专或以上	Senior Merchandiser 	深圳	欧洲大型进出口贸易公司	13-19万	14小时前	https://m.liepin.com/a/14623283.shtml	
46	3年以上 本科或以上	Senior Merchandiser 	深圳	欧洲大型进出口贸易公司	18-24万	14小时前	https://m.liepin.com/a/14547855.shtml	
47	5年以上 本科或以上	智能产品总监 	深圳	某上市跨境电商	48-72万	14小时前	https://m.liepin.com/a/14175373.shtml	
48	8年以上 本科或以上	产品总监 	深圳	某上市跨境电商	48-60万	14小时前	https://m.liepin.com/a/14176185.shtml	
49	2年以上 大专或以上	选品专家 	深圳	某上市跨境电商	39-45万	14小时前	https://m.liepin.com/a/14291549.shtml	
50	5年以上 本科或以上	资源支持总监 	深圳	深圳某科网络科技有限公司	36-72万	14小时前	https://m.liepin.com/a/14479753.shtml	
51	3年以上 本科或以上	产品经理 	深圳	某知名互联网公司	29-39万	14小时前	https://m.liepin.com/a/13967843.shtml	
52	5年以上 本科或以上	运营商高级渠道经理 	武汉,深圳,广州	某国内IT解决方案供应商上市公司	24-40万	14小时前	https://m.liepin.com/a/13189979.shtml	
53	5年以上 本科或以上	产品总监 	深圳-南山区	某天使轮创业公司（红杉投资，年销售额近亿）	26-39万	14小时前	https://m.liepin.com/a/14551533.shtml	
54	3年以上 大专或以上	首席运营官/运营总监 	广州,深圳,上海	大型游戏公司	39-65万	14小时前	https://m.liepin.com/a/14250259.shtml	
55	1年以上 本科或以上	UI设计师 	北京,上海,深圳	某大型互联网公司	21-35万	14小时前	https://m.liepin.com/a/14380197.shtml	
56	3年以上 本科或以上	游戏合作经理（海外） 	深圳	某国内知名消费类电子知名企业	25-49万	14小时前	https://m.liepin.com/a/14171951.shtml	
57	5年以上 本科或以上	高级数据仓库开发工程师 	深圳	某互金独角兽企业	28-56万	14小时前	https://m.liepin.com/a/14781293.shtml	
58	经验不限 大专或以上	产品开发 	深圳	深圳市蓝思网络技术有限公司	6-12万	14小时前	https://m.liepin.com/job/1915960011.shtml	https://m.liepin.com/company/8544129/
59	5年以上 本科或以上	品类运营经理/总监 	广东,广州,深圳	某知名B轮互联网电商公司	24-36万	14小时前	https://m.liepin.com/a/14523355.shtml	
0	3年以上 学历不限	AI高级产品经理 	上海,深圳,北京	国内世界500强企业	36-72万	14小时前	https://m.liepin.com/a/14384275.shtml	
